sys_created_on,closed_at,quantity,csr_triggered,ohs_triggered,sub_task,SubTask_Number,business_duration,state,sys_updated_on,opened_at,assignment_group,number,Working_Turn_Around_Days
30/03/2023,30/03/2023,1,FALSE,FALSE,Require Neither,,0.408333333,Closed Complete,30/03/2023,30/03/2023,Procurement Operations Team,SR_Req_0939647,1
30/03/2023,14/04/2023,1,TRUE,FALSE,Require CSR,"SubTask_0222350, SubTask_0222493",14.81527778,Closed Complete,14/04/2023,30/03/2023,Finance Operations Team,SR_Req_0939811,9
30/03/2023,3/05/2023,1,FALSE,FALSE,Require Neither,SubTask_0224588,34.02222222,Closed Complete,3/05/2023,30/03/2023,Finance Operations Team,SR_Req_0939898,21
30/03/2023,27/04/2023,1,FALSE,TRUE,Require OH&S,SubTask_0222399,28.00555556,Closed Complete,27/04/2023,30/03/2023,Finance Operations Team,SR_Req_0939979,17
30/03/2023,30/03/2023,1,FALSE,FALSE,Require Neither,,0.1125,Closed Complete,30/03/2023,30/03/2023,Procurement Operations Team,SR_Req_0940012,1
30/03/2023,21/04/2023,1,FALSE,FALSE,Require Neither,,21.54583333,Closed Complete,21/04/2023,30/03/2023,Finance Operations Team,SR_Req_0940741,14
30/03/2023,1/05/2023,1,FALSE,FALSE,Require Neither,,31.67777778,Closed Complete,1/05/2023,30/03/2023,Finance Operations Team,SR_Req_0940798,19
31/03/2023,27/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0222472,26.96736111,Closed Complete,27/04/2023,31/03/2023,Finance Operations Team,SR_Req_0940971,16
31/03/2023,14/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0222477,13.84861111,Closed Complete,14/04/2023,31/03/2023,Finance Operations Team,SR_Req_0941016,8
31/03/2023,14/04/2023,1,FALSE,FALSE,Require Neither,,13.83194444,Closed Complete,14/04/2023,31/03/2023,Finance Operations Team,SR_Req_0941030,8
31/03/2023,16/06/2023,1,TRUE,FALSE,Require CSR,SubTask_0222485,77.00416667,Closed Incomplete,16/06/2023,31/03/2023,Procurement Operations Team,SR_Req_0941072,51
31/03/2023,8/05/2023,1,FALSE,FALSE,Require Neither,,37.95347222,Closed Complete,8/05/2023,31/03/2023,Finance Operations Team,SR_Req_0941079,23
31/03/2023,26/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0222539,25.73125,Closed Complete,26/04/2023,31/03/2023,Finance Operations Team,SR_Req_0941239,15
2/04/2023,20/04/2023,1,FALSE,TRUE,Require OH&S,"SubTask_0223133, SubTask_0222542",17.94791667,Closed Complete,20/04/2023,2/04/2023,Finance Operations Team,SR_Req_0941326,11
3/04/2023,6/07/2023,1,TRUE,FALSE,Require CSR,"SubTask_0222570, SubTask_0223939",93.96944444,Closed Complete,6/07/2023,3/04/2023,Finance Operations Team,SR_Req_0941404,64
3/04/2023,7/07/2023,1,TRUE,FALSE,Require CSR,"SubTask_0222573, SubTask_0223248",95.30972222,Closed Incomplete,7/07/2023,3/04/2023,Procurement Operations Team,SR_Req_0941412,65
3/04/2023,13/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0222621,10.28472222,Closed Complete,13/04/2023,3/04/2023,Finance Operations Team,SR_Req_0941608,6
3/04/2023,4/05/2023,1,FALSE,FALSE,Require Neither,,30.91319444,Closed Complete,4/05/2023,3/04/2023,Finance Operations Team,SR_Req_0941616,20
3/04/2023,17/04/2023,1,FALSE,FALSE,Require Neither,,13.89166667,Closed Complete,17/04/2023,3/04/2023,Finance Operations Team,SR_Req_0941871,8
4/04/2023,31/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0222736,57.02708333,Closed Complete,31/05/2023,4/04/2023,Finance Operations Team,SR_Req_0942071,38
4/04/2023,10/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0222781, SubTask_0223262",36.11597222,Closed Complete,10/05/2023,4/04/2023,Finance Operations Team,SR_Req_0942242,23
4/04/2023,1/05/2023,1,FALSE,FALSE,Require Neither,,27.03402778,Closed Complete,1/05/2023,4/04/2023,Finance Operations Team,SR_Req_0942449,16
4/04/2023,27/04/2023,1,FALSE,FALSE,Require Neither,,22.74444444,Closed Complete,27/04/2023,4/04/2023,Finance Operations Team,SR_Req_0942481,14
4/04/2023,2/06/2023,1,TRUE,FALSE,Require CSR,SubTask_0222890,58.75,Closed Complete,2/06/2023,4/04/2023,Finance Operations Team,SR_Req_0942534,40
4/04/2023,9/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0222891,34.75208333,Closed Complete,9/05/2023,4/04/2023,Finance Operations Team,SR_Req_0942554,22
5/04/2023,31/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0222897,56.32222222,Closed Incomplete,31/05/2023,5/04/2023,Procurement Operations Team,SR_Req_0942610,37
5/04/2023,14/07/2023,1,TRUE,FALSE,Require CSR,SubTask_0222974,100.2458333,Closed Incomplete,14/07/2023,5/04/2023,Finance Operations Team,SR_Req_0942776,68
5/04/2023,5/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0223037,29.79513889,Closed Complete,5/05/2023,5/04/2023,Finance Operations Team,SR_Req_0942975,19
5/04/2023,16/05/2023,1,FALSE,FALSE,Require Neither,SubTask_0223949,40.75555556,Closed Complete,16/05/2023,5/04/2023,Finance Operations Team,SR_Req_0943153,26
5/04/2023,1/05/2023,1,FALSE,FALSE,Require Neither,,25.96458333,Closed Complete,1/05/2023,5/04/2023,Finance Operations Team,SR_Req_0943169,15
6/04/2023,17/04/2023,1,FALSE,FALSE,Require Neither,,11.00486111,Closed Complete,17/04/2023,6/04/2023,Finance Operations Team,SR_Req_0943219,5
6/04/2023,30/06/2023,1,TRUE,FALSE,Require CSR,"SubTask_0223173, SubTask_0223931",85.19444444,Closed Complete,30/06/2023,6/04/2023,Finance Operations Team,SR_Req_0943340,57
6/04/2023,5/05/2023,1,FALSE,FALSE,Require Neither,,28.88541667,Closed Complete,5/05/2023,6/04/2023,Finance Operations Team,SR_Req_0943417,18
6/04/2023,20/06/2023,1,TRUE,FALSE,Require CSR,"SubTask_0223219, SubTask_0229578",74.80416667,Closed Complete,20/06/2023,6/04/2023,Finance Operations Team,SR_Req_0943540,49
11/04/2023,17/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223321,5.925694444,Closed Complete,17/04/2023,11/04/2023,Finance Operations Team,SR_Req_0944071,4
12/04/2023,5/05/2023,1,FALSE,FALSE,Require Neither,,22.90416667,Closed Complete,5/05/2023,12/04/2023,Finance Operations Team,SR_Req_0944299,17
12/04/2023,1/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0223428,18.86944444,Closed Complete,1/05/2023,12/04/2023,Finance Operations Team,SR_Req_0944413,13
12/04/2023,24/05/2023,1,FALSE,FALSE,Require Neither,,41.75277778,Closed Complete,24/05/2023,12/04/2023,Procurement Operations Team,SR_Req_0944546,30
13/04/2023,16/05/2023,1,FALSE,FALSE,Require Neither,,32.87916667,Closed Complete,16/05/2023,13/04/2023,Finance Operations Team,SR_Req_0944963,23
13/04/2023,8/05/2023,1,TRUE,TRUE,Require Both,"SubTask_0223668, SubTask_0224589, SubTask_0223667",24.85625,Closed Complete,8/05/2023,13/04/2023,Finance Operations Team,SR_Req_0944984,17
14/04/2023,26/04/2023,1,FALSE,FALSE,Require Neither,,11.92916667,Closed Complete,26/04/2023,14/04/2023,Finance Operations Team,SR_Req_0945287,8
14/04/2023,19/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0223794,34.89791667,Closed Complete,19/05/2023,14/04/2023,Finance Operations Team,SR_Req_0945367,25
14/04/2023,24/04/2023,1,TRUE,FALSE,Require CSR,"SubTask_0223840, SubTask_0224181",9.701388889,Closed Incomplete,24/04/2023,14/04/2023,Procurement Operations Team,SR_Req_0945516,7
14/04/2023,28/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223841,13.68194444,Closed Complete,28/04/2023,14/04/2023,Finance Operations Team,SR_Req_0945519,10
15/04/2023,27/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223844,12.32777778,Closed Complete,27/04/2023,15/04/2023,Finance Operations Team,SR_Req_0945552,8
15/04/2023,1/06/2023,1,TRUE,FALSE,Require CSR,SubTask_0223845,47.18888889,Closed Complete,1/06/2023,15/04/2023,Finance Operations Team,SR_Req_0945553,33
15/04/2023,28/04/2023,1,FALSE,FALSE,Require Neither,,13.02013889,Closed Complete,28/04/2023,15/04/2023,Finance Operations Team,SR_Req_0945554,9
17/04/2023,20/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223847,3.519444444,Closed Complete,20/04/2023,17/04/2023,Procurement Operations Team,SR_Req_0945606,4
17/04/2023,21/04/2023,1,FALSE,FALSE,Require Neither,,4.357638889,Closed Complete,21/04/2023,17/04/2023,Finance Operations Team,SR_Req_0945607,5
17/04/2023,12/05/2023,1,FALSE,FALSE,Require Neither,,25.31736111,Closed Complete,12/05/2023,17/04/2023,Finance Operations Team,SR_Req_0945609,19
17/04/2023,25/05/2023,1,FALSE,FALSE,Require Neither,SubTask_0225857,38.02847222,Closed Complete,25/05/2023,17/04/2023,Finance Operations Team,SR_Req_0945684,28
17/04/2023,24/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223907,7.202777778,Closed Complete,24/04/2023,17/04/2023,Finance Operations Team,SR_Req_0945852,6
17/04/2023,10/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0223915, SubTask_0223917",23.10416667,Closed Complete,10/05/2023,17/04/2023,Finance Operations Team,SR_Req_0945885,17
17/04/2023,17/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223933,0.131944444,Closed Complete,17/04/2023,17/04/2023,Procurement Operations Team,SR_Req_0945964,1
17/04/2023,20/04/2023,1,FALSE,FALSE,Require Neither,,2.904166667,Closed Complete,20/04/2023,17/04/2023,Procurement Operations Team,SR_Req_0945970,4
18/04/2023,28/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223993,10.03819444,Closed Complete,28/04/2023,18/04/2023,Finance Operations Team,SR_Req_0946232,8
18/04/2023,26/04/2023,1,TRUE,FALSE,Require CSR,SubTask_0223995,8.040277778,Closed Complete,26/04/2023,18/04/2023,Finance Operations Team,SR_Req_0946237,6
18/04/2023,29/05/2023,1,FALSE,FALSE,Require Neither,,41.33541667,Closed Incomplete,29/05/2023,18/04/2023,Finance Operations Team,SR_Req_0946275,29
18/04/2023,29/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0224029,41.24097222,Closed Incomplete,29/05/2023,18/04/2023,Procurement Operations Team,SR_Req_0946343,29
18/04/2023,15/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0224032,26.90486111,Closed Complete,15/05/2023,18/04/2023,Finance Operations Team,SR_Req_0946381,19
18/04/2023,4/05/2023,1,FALSE,TRUE,Require OH&S,SubTask_0224179,15.83333333,Closed Complete,4/05/2023,18/04/2023,Finance Operations Team,SR_Req_0946667,12
18/04/2023,25/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0224190, SubTask_0225413",36.94652778,Closed Complete,25/05/2023,18/04/2023,Finance Operations Team,SR_Req_0946750,27
18/04/2023,16/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0224191,27.76944444,Closed Complete,16/05/2023,18/04/2023,Finance Operations Team,SR_Req_0946751,20
19/04/2023,12/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0224287, SubTask_0226126",22.98472222,Closed Complete,12/05/2023,19/04/2023,Finance Operations Team,SR_Req_0947112,17
19/04/2023,27/04/2023,1,FALSE,FALSE,Require Neither,,7.79375,Closed Complete,27/04/2023,19/04/2023,Finance Operations Team,SR_Req_0947177,6
20/04/2023,12/05/2023,1,FALSE,FALSE,Require Neither,,22.55069444,Closed Complete,12/05/2023,20/04/2023,Finance Operations Team,SR_Req_0947330,16
20/04/2023,24/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0224327, SubTask_0226424",34.32430556,Closed Complete,24/05/2023,20/04/2023,Finance Operations Team,SR_Req_0947334,24
20/04/2023,1/06/2023,1,FALSE,FALSE,Require Neither,,42.11319444,Closed Complete,1/06/2023,20/04/2023,Finance Operations Team,SR_Req_0947340,30
20/04/2023,10/05/2023,1,FALSE,FALSE,Require Neither,,20.21041667,Closed Complete,10/05/2023,20/04/2023,Finance Operations Team,SR_Req_0947420,14
20/04/2023,10/05/2023,1,FALSE,FALSE,Require Neither,SubTask_0224946,20.16180556,Closed Complete,10/05/2023,20/04/2023,Finance Operations Team,SR_Req_0947489,14
20/04/2023,5/06/2023,1,FALSE,TRUE,Require OH&S,SubTask_0224386,46.15486111,Closed Complete,5/06/2023,20/04/2023,Finance Operations Team,SR_Req_0947547,32
20/04/2023,23/06/2023,1,FALSE,FALSE,Require Neither,,64.12291667,Closed Incomplete,23/06/2023,20/04/2023,Finance Operations Team,SR_Req_0947596,45
20/04/2023,10/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0224406, SubTask_0225412",20.025,Closed Complete,10/05/2023,20/04/2023,Finance Operations Team,SR_Req_0947615,14
20/04/2023,10/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0224423, SubTask_0225093",20.01597222,Closed Complete,10/05/2023,20/04/2023,Finance Operations Team,SR_Req_0947685,14
21/04/2023,5/06/2023,1,FALSE,FALSE,Require Neither,SubTask_0225820,45.14652778,Closed Incomplete,5/06/2023,21/04/2023,Procurement Operations Team,SR_Req_0948024,31
21/04/2023,27/07/2023,1,TRUE,FALSE,Require CSR,"SubTask_0224553, SubTask_0226018",96.81944444,Closed Complete,27/07/2023,21/04/2023,Finance Operations Team,SR_Req_0948079,68
21/04/2023,10/05/2023,1,FALSE,FALSE,Require Neither,,19.00763889,Closed Complete,10/05/2023,21/04/2023,Finance Operations Team,SR_Req_0948103,13
21/04/2023,10/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0224581,18.9625,Closed Complete,10/05/2023,21/04/2023,Finance Operations Team,SR_Req_0948236,13
21/04/2023,24/05/2023,1,FALSE,FALSE,Require Neither,,32.86736111,Closed Incomplete,24/05/2023,21/04/2023,Procurement Operations Team,SR_Req_0948272,23
23/04/2023,12/05/2023,1,FALSE,FALSE,Require Neither,,18.64722222,Closed Complete,12/05/2023,23/04/2023,Finance Operations Team,SR_Req_0948651,14
24/04/2023,23/06/2023,1,TRUE,TRUE,Require Both,"SubTask_0224658, SubTask_0224657",59.90208333,Closed Complete,23/06/2023,24/04/2023,Finance Operations Team,SR_Req_0948919,43
24/04/2023,23/05/2023,1,FALSE,FALSE,Require Neither,SubTask_0225238,28.78541667,Closed Complete,23/05/2023,24/04/2023,Finance Operations Team,SR_Req_0948928,21
24/04/2023,30/06/2023,1,TRUE,FALSE,Require CSR,SubTask_0224667,66.83263889,Closed Incomplete,30/06/2023,24/04/2023,Finance Operations Team,SR_Req_0948947,48
24/04/2023,10/07/2023,1,TRUE,FALSE,Require CSR,SubTask_0224686,76.74375,Closed Incomplete,10/07/2023,24/04/2023,Finance Operations Team,SR_Req_0949087,54
24/04/2023,29/05/2023,1,FALSE,FALSE,Require Neither,,35.02083333,Closed Complete,29/05/2023,24/04/2023,Finance Operations Team,SR_Req_0949164,25
24/04/2023,26/05/2023,1,FALSE,FALSE,Require Neither,,31.72430556,Closed Complete,26/05/2023,24/04/2023,Finance Operations Team,SR_Req_0949831,24
26/04/2023,24/07/2023,1,FALSE,FALSE,Require Neither,,89.01805556,Closed Incomplete,24/07/2023,26/04/2023,Finance Operations Team,SR_Req_0950268,63
26/04/2023,12/05/2023,1,FALSE,FALSE,Require Neither,,16.09166667,Closed Complete,12/05/2023,26/04/2023,Finance Operations Team,SR_Req_0950401,13
26/04/2023,6/06/2023,1,TRUE,TRUE,Require Both,"SubTask_0224831, SubTask_0224829",40.82638889,Closed Complete,6/06/2023,26/04/2023,Finance Operations Team,SR_Req_0950610,30
26/04/2023,1/06/2023,1,FALSE,FALSE,Require Neither,,35.55694444,Closed Complete,1/06/2023,26/04/2023,Finance Operations Team,SR_Req_0950817,27
26/04/2023,29/05/2023,1,FALSE,FALSE,Require Neither,,32.76875,Closed Complete,29/05/2023,26/04/2023,Finance Operations Team,SR_Req_0950821,24
27/04/2023,15/06/2023,1,TRUE,FALSE,Require CSR,"SubTask_0224971, SubTask_0227085",48.80833333,Closed Incomplete,15/06/2023,27/04/2023,Finance Operations Team,SR_Req_0951273,35
27/04/2023,23/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0224982,25.95416667,Closed Incomplete,23/05/2023,27/04/2023,Procurement Operations Team,SR_Req_0951331,19
27/04/2023,4/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0224990,6.949305556,Closed Complete,4/05/2023,27/04/2023,Procurement Operations Team,SR_Req_0951376,6
27/04/2023,16/05/2023,1,FALSE,FALSE,Require Neither,,18.77222222,Closed Complete,16/05/2023,27/04/2023,Finance Operations Team,SR_Req_0951378,14
27/04/2023,7/07/2023,1,FALSE,FALSE,Require Neither,,70.56180556,Closed Complete,7/07/2023,27/04/2023,Finance Operations Team,SR_Req_0951409,51
28/04/2023,23/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0224992,25.63125,Closed Complete,23/05/2023,28/04/2023,Finance Operations Team,SR_Req_0951693,18
28/04/2023,18/05/2023,1,FALSE,FALSE,Require Neither,,20.24444444,Closed Complete,18/05/2023,28/04/2023,Finance Operations Team,SR_Req_0951694,15
28/04/2023,12/07/2023,1,TRUE,FALSE,Require CSR,"SubTask_0225002, SubTask_0227899",75.17708333,Closed Incomplete,12/07/2023,28/04/2023,Finance Operations Team,SR_Req_0951697,53
28/04/2023,15/05/2023,1,TRUE,TRUE,Require Both,"SubTask_0225022, SubTask_0225021",16.95069444,Closed Complete,15/05/2023,28/04/2023,Finance Operations Team,SR_Req_0951768,12
28/04/2023,18/05/2023,1,FALSE,FALSE,Require Neither,,19.87291667,Closed Complete,18/05/2023,28/04/2023,Finance Operations Team,SR_Req_0951820,15
28/04/2023,14/07/2023,1,FALSE,FALSE,Require Neither,,77.23125,Closed Incomplete,14/07/2023,28/04/2023,Finance Operations Team,SR_Req_0951828,55
28/04/2023,3/05/2023,1,FALSE,FALSE,Require Neither,,4.742361111,Closed Complete,3/05/2023,28/04/2023,Finance Operations Team,SR_Req_0952106,4
1/05/2023,16/05/2023,1,FALSE,FALSE,Require Neither,,14.97986111,Closed Complete,16/05/2023,1/05/2023,Finance Operations Team,SR_Req_0952877,12
1/05/2023,5/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225199,3.847222222,Closed Complete,5/05/2023,1/05/2023,Finance Operations Team,SR_Req_0952913,5
1/05/2023,18/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225231,16.68333333,Closed Complete,18/05/2023,1/05/2023,Finance Operations Team,SR_Req_0953094,14
1/05/2023,10/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225244,8.913194444,Closed Complete,10/05/2023,1/05/2023,Finance Operations Team,SR_Req_0953155,8
2/05/2023,30/06/2023,1,FALSE,FALSE,Require Neither,,58.93888889,Closed Complete,30/06/2023,2/05/2023,Finance Operations Team,SR_Req_0953322,43
2/05/2023,9/06/2023,1,FALSE,FALSE,Require Neither,SubTask_0228689,37.88611111,Closed Complete,9/06/2023,2/05/2023,Finance Operations Team,SR_Req_0953490,29
2/05/2023,16/06/2023,1,TRUE,TRUE,Require Both,"SubTask_0225348, SubTask_0225347",45.08680556,Closed Incomplete,6/05/2024,2/05/2023,Procurement Operations Team,SR_Req_0953579,33
2/05/2023,23/05/2023,1,TRUE,TRUE,Require Both,"SubTask_0225364, SubTask_0225363",21.09652778,Closed Complete,23/05/2023,2/05/2023,Procurement Operations Team,SR_Req_0953633,16
2/05/2023,29/05/2023,1,TRUE,FALSE,Require CSR,"SubTask_0225367, SubTask_0228536",27.09375,Closed Complete,29/05/2023,2/05/2023,Finance Operations Team,SR_Req_0953649,20
2/05/2023,1/06/2023,1,FALSE,FALSE,Require Neither,,29.75833333,Closed Complete,1/06/2023,2/05/2023,Finance Operations Team,SR_Req_0953699,23
2/05/2023,1/06/2023,1,FALSE,FALSE,Require Neither,,29.45208333,Closed Complete,1/06/2023,2/05/2023,Finance Operations Team,SR_Req_0953775,23
3/05/2023,1/06/2023,1,TRUE,FALSE,Require CSR,SubTask_0225426,29.16805556,Closed Complete,1/06/2023,3/05/2023,Finance Operations Team,SR_Req_0953794,22
3/05/2023,29/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225459,26.29791667,Closed Complete,29/05/2023,3/05/2023,Finance Operations Team,SR_Req_0953899,19
3/05/2023,29/05/2023,1,FALSE,TRUE,Require OH&S,SubTask_0225497,26.20694444,Closed Complete,29/05/2023,3/05/2023,Finance Operations Team,SR_Req_0954042,19
3/05/2023,16/05/2023,1,FALSE,FALSE,Require Neither,,12.79583333,Closed Complete,16/05/2023,3/05/2023,Finance Operations Team,SR_Req_0954263,10
3/05/2023,12/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225598,8.633333333,Closed Complete,12/05/2023,3/05/2023,Finance Operations Team,SR_Req_0954296,8
4/05/2023,29/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225601,25.68333333,Closed Complete,29/05/2023,4/05/2023,Finance Operations Team,SR_Req_0954299,18
4/05/2023,2/06/2023,1,TRUE,FALSE,Require CSR,SubTask_0225771,28.86319444,Closed Complete,2/06/2023,4/05/2023,Finance Operations Team,SR_Req_0954648,22
4/05/2023,18/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225779,13.68472222,Closed Complete,18/05/2023,4/05/2023,Finance Operations Team,SR_Req_0954718,11
5/05/2023,29/05/2023,1,FALSE,FALSE,Require Neither,,24.56944444,Closed Incomplete,29/05/2023,5/05/2023,Procurement Operations Team,SR_Req_0954863,17
5/05/2023,12/05/2023,1,FALSE,FALSE,Require Neither,,7.204861111,Closed Complete,12/05/2023,5/05/2023,Finance Operations Team,SR_Req_0954883,6
5/05/2023,24/05/2023,1,FALSE,FALSE,Require Neither,,19.00694444,Closed Complete,24/05/2023,5/05/2023,Finance Operations Team,SR_Req_0954884,14
5/05/2023,25/05/2023,1,FALSE,FALSE,Require Neither,,20.12777778,Closed Complete,25/05/2023,5/05/2023,Finance Operations Team,SR_Req_0954886,15
5/05/2023,11/07/2023,1,TRUE,FALSE,Require CSR,SubTask_0225832,66.95972222,Closed Complete,11/07/2023,5/05/2023,Finance Operations Team,SR_Req_0955010,47
5/05/2023,5/07/2023,1,TRUE,FALSE,Require CSR,"SubTask_0225851, SubTask_0228688",60.87708333,Closed Incomplete,7/07/2023,5/05/2023,Procurement Operations Team,SR_Req_0955040,43
5/05/2023,18/05/2023,1,FALSE,FALSE,Require Neither,,12.83888889,Closed Complete,18/05/2023,5/05/2023,Finance Operations Team,SR_Req_0955057,10
5/05/2023,12/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0225879,6.999305556,Closed Complete,12/05/2023,5/05/2023,Procurement Operations Team,SR_Req_0955148,6
6/05/2023,16/05/2023,1,FALSE,FALSE,Require Neither,,9.705555556,Closed Complete,16/05/2023,6/05/2023,Finance Operations Team,SR_Req_0955419,7
7/05/2023,31/05/2023,1,FALSE,FALSE,Require Neither,,23.875,Closed Complete,31/05/2023,7/05/2023,Finance Operations Team,SR_Req_0955440,18
8/05/2023,18/05/2023,1,TRUE,FALSE,Require CSR,SubTask_0226000,9.927083333,Closed Complete,18/05/2023,8/05/2023,Finance Operations Team,SR_Req_0955542,9
